Memory Length,500,
Trigger Level,-4.000E-02,
Source,CH1,
Vertical Units,V,
Vertical Scale,5.000E-01,
Vertical Position,6.800E-01,
Horizontal Units,s,
Horizontal Scale,1.000E-04,
Horizontal Position,-1.000E-03,
Horizontal Mode,Main,
Sampling Period,4.000E-06,
Firmware,V1.09,
Time,06-May-21 14:25,
Waveform Data,
-79,
-78,
-78,
-78,
-77,
-78,
-78,
-78,
-78,
-78,
-76,
-77,
-78,
-76,
-76,
-78,
-75,
-77,
-77,
-76,
-76,
-77,
-75,
-74,
-76,
-76,
-74,
-73,
-76,
-74,
-74,
-73,
-74,
-73,
-72,
-72,
-70,
-73,
-74,
-73,
-71,
-72,
-70,
-73,
-72,
-70,
-73,
-72,
-72,
-69,
-71,
-72,
-70,
-70,
-70,
-71,
-68,
-69,
-68,
-70,
-69,
-69,
-69,
-70,
-67,
-66,
-68,
-68,
-68,
-68,
-67,
-68,
-68,
-68,
-67,
-66,
-66,
-66,
-66,
-66,
-67,
-66,
-65,
-65,
-62,
-63,
-65,
-66,
-62,
-66,
-62,
-62,
-65,
-64,
-65,
-60,
-62,
-62,
-59,
-61,
-61,
-61,
-66,
-62,
-64,
-61,
-61,
-59,
-61,
-62,
-62,
-60,
-61,
-58,
-61,
-60,
-58,
-60,
-59,
-58,
-58,
-58,
-58,
-58,
-58,
-56,
-58,
-56,
-57,
-57,
-58,
-58,
-56,
-54,
-57,
-56,
-57,
-54,
-57,
-58,
-56,
-55,
-55,
-56,
-56,
-54,
-55,
-53,
-55,
-54,
-54,
-52,
-52,
-54,
-53,
-54,
-50,
-51,
-52,
-53,
-52,
-51,
-53,
-52,
-52,
-53,
-52,
-51,
-51,
-52,
-50,
-51,
-49,
-50,
-47,
-49,
-49,
-50,
-50,
-48,
-46,
-49,
-48,
-49,
-48,
-48,
-48,
-50,
-46,
-46,
-46,
-49,
-47,
-48,
-46,
-48,
-48,
-47,
-46,
-45,
-46,
-45,
-46,
-44,
-45,
-44,
-43,
-44,
-46,
-44,
-44,
-45,
-45,
-44,
-44,
-41,
-43,
-43,
-42,
-43,
-42,
-41,
-40,
-41,
-40,
-42,
-41,
-39,
-41,
-44,
-40,
-42,
-42,
-42,
-40,
-41,
-38,
-40,
-40,
-40,
-38,
-38,
-39,
-37,
-38,
-37,
-37,
-37,
-40,
-39,
-38,
-38,
-38,
-37,
-37,
-37,
-36,
-36,
-36,
-37,
-36,
-37,
-35,
-34,
-34,
-36,
-32,
-35,
-36,
-36,
-33,
-33,
-33,
-36,
-34,
-34,
-32,
-32,
-30,
-31,
-32,
-33,
-31,
-31,
-30,
-32,
-32,
-32,
-29,
-32,
-32,
-31,
-29,
-32,
-30,
-30,
-28,
-30,
-30,
-29,
-30,
-26,
-29,
-30,
-30,
-28,
-28,
-29,
-26,
-26,
-27,
-26,
-26,
-26,
-28,
-29,
-27,
-28,
-26,
-26,
-28,
-24,
-24,
-23,
-26,
-24,
-24,
-22,
-24,
-25,
-24,
-23,
-24,
-25,
-26,
-22,
-24,
-23,
-22,
-22,
-22,
-23,
-24,
-22,
-24,
-22,
-22,
-21,
-22,
-22,
-21,
-20,
-22,
-20,
-22,
-19,
-21,
-20,
-19,
-20,
-20,
-19,
-18,
-18,
-20,
-17,
-18,
-18,
-18,
-20,
-18,
-16,
-17,
-17,
-17,
-16,
-16,
-16,
-17,
-14,
-17,
-14,
-18,
-16,
-16,
-16,
-15,
-15,
-13,
-16,
-14,
-13,
-14,
-14,
-13,
-13,
-16,
-13,
-14,
-14,
-12,
-15,
-11,
-13,
-12,
-12,
-13,
-13,
-13,
-12,
-10,
-12,
-10,
-10,
-10,
-11,
-13,
-9,
-10,
-11,
-10,
-10,
-7,
-8,
-9,
-10,
-8,
-12,
-9,
-7,
-8,
-7,
-7,
-8,
-5,
-9,
-9,
-7,
-6,
-8,
-6,
-5,
-5,
-6,
-6,
-7,
-7,
-8,
-3,
-2,
-5,
-6,
-5,
-3,
-4,
-3,
-5,
-2,
-3,
-3,
-1,
-2,
-1,
-1,
-1,
-2,
-2,
-2,
0,
1,
-2,
-1,
-2,
0,
-1,
2,
2,
-1,
2,
0,
0,
1,
1,
2,
2,
2,
2,
0,
1,
0,
2,
4,
3,
4,
2,
3,
5,
3,
4,
2,
